   3.84999681       27.1067142      -37.7685165    
   3.85999680       26.7280483      -37.8666153    
   3.86999679       26.3484020      -37.9647141    
   3.87999678       25.9677734      -38.0628128    
   3.88999677       25.5861645      -38.1609116    
   3.89999676       25.2035751      -38.2590103    
   3.90999675       24.8200035      -38.3571091    
   3.91999674       24.4354515      -38.4552078    
   3.92999673       24.0499191      -38.5533066    
   3.93999672       23.6634045      -38.6514053    
   3.94999671       23.2759094      -38.7495041    
   3.95999670       22.8874340      -38.8476028    
   3.96999669       22.4979763      -38.9457016    
   3.97999668       22.1075382      -39.0438004    
   3.98999667       21.7161198      -39.1418991    
   3.99999666       21.3237190      -39.2399979    
   4.00999689       20.9303379      -39.3380966    
   4.01999712       20.5359764      -39.4361954    
   4.02999735       20.1406326      -39.5342941    
   4.03999758       19.7443085      -39.6323929    
   4.04999781       19.3470039      -39.7304916    
   4.05999804       18.9487171      -39.8285904    
   4.06999826       18.5494499      -39.9266891    
   4.07999849       18.1492023      -40.0247879    
   4.08999872       17.7479744      -40.1228867    
   4.09999895       17.3457642      -40.2209854    
   4.10999918       16.9425735      -40.3190842    
   4.11999941       16.5384026      -40.4171829    
   4.12999964       16.1332493      -40.5152817    
   4.13999987       15.7271156      -40.6133804    
   4.15000010       15.3200006      -40.7114792    
   4.16000032       14.9119053      -40.8095779    
   4.17000055       14.5028286      -40.9076767    
   4.18000078       14.0927706      -41.0057755    
   4.19000101       13.6817322      -41.1038742    
   4.20000124       13.2697124      -41.2019730    
   4.21000147       12.8567114      -41.3000717    
   4.22000170       12.4427299      -41.3981705    
   4.23000193       12.0277672      -41.4962692    
   4.24000216       11.6118231      -41.5943680    
   4.25000238       11.1948986      -41.6924667    
   4.26000261       10.7769928      -41.7905655    
   4.27000284       10.3581066      -41.8886642    
   4.28000307       9.93823910      -41.9867630    
   4.29000330       9.51739025      -42.0848618    
   4.30000353       9.09556103      -42.1829605    
   4.31000376       8.67275047      -42.2810593    
   4.32000399       8.24895859      -42.3791580    
   4.33000422       7.82418585      -42.4772568    
   4.34000444       7.39843225      -42.5753555    
   4.35000467       6.97169781      -42.6734543    
   4.36000490       6.54398251      -42.7715530    
   4.37000513       6.11528587      -42.8696518    
   4.38000536       5.68560839      -42.9677505    
   4.39000559       5.25495005      -43.0658493    
   4.40000582       4.82331038      -43.1639481    
   4.41000605       4.39068985      -43.2620468    
   4.42000628       3.95708847      -43.3601456    
   4.43000650       3.52250600      -43.4582443    
   4.44000673       3.08694267      -43.5563431    
   4.45000696       2.65039825      -43.6544418    
   4.46000719       2.21287298      -43.7525406    
   4.47000742       1.77436662      -43.8506393    
   4.48000765       1.33487928      -43.9487381    
   4.49000788      0.894410908      -44.0468369    
   4.50000811      0.452961564      -44.1449356    
   4.51000834       1.05312169E-02  -44.2430344    
   4.52000856     -0.432880104      -44.3411331    
   4.53000879     -0.877272427      -44.4392319    
   4.54000902      -1.32264566      -44.5373306    
   4.55000925      -1.76899993      -44.6354294    
   4.56000948      -2.21633530      -44.7335281    
   4.57000971      -2.66465163      -44.8316269    
   4.58000994      -3.11394882      -44.9297256    
   4.59001017      -3.56422710      -45.0278244    
   4.60001040      -4.01548624      -45.1259232    
   4.61001062      -4.46772623      -45.2240219    
   4.62001085      -4.92094755      -45.3221207    
   4.63001108      -5.37514973      -45.4202194    
   4.64001131      -5.83033276      -45.5183182    
   4.65001154      -6.28649712      -45.6164169    
   4.66001177      -6.74364233      -45.7145157    
   4.67001200      -7.20176840      -45.8126144    
   4.68001223      -7.66087532      -45.9107132    
   4.69001245      -8.12096310      -46.0088120    
   4.70001268      -8.58203220      -46.1069107    
   4.71001291      -9.04408264      -46.2050095    
   4.72001314      -9.50711346      -46.3031082    
   4.73001337      -9.97112560      -46.4012070    
   4.74001360      -10.4361191      -46.4993057    
   4.75001383      -10.9020929      -46.5974045    
   4.76001406      -11.3690481      -46.6955032    
   4.77001429      -11.8369837      -46.7936020    
   4.78001451      -12.3059006      -46.8917007    
   4.79001474      -12.7757988      -46.9897995    
   4.80001497      -13.2466774      -47.0878983    
   4.81001520      -13.7185373      -47.1859970    
   4.82001543      -14.1913786      -47.2840958    
   4.83001566      -14.6652002      -47.3821945    
   4.84001589      -15.1400032      -47.4802933    
   4.85001612      -15.6157875      -47.5783920    
   4.86001635      -16.0925522      -47.6764908    
   4.87001657      -16.5702972      -47.7745895    
   4.88001680      -17.0490246      -47.8726883    
   4.89001703      -17.5287323      -47.9707870    
   4.90001726      -18.0094204      -48.0688858    
   4.91001749      -18.4910908      -48.1669846    
   4.92001772      -18.9737415      -48.2650833    
   4.93001795      -19.4573727      -48.3631821    
   4.94001818      -19.9419861      -48.4612808    
   4.95001841      -20.4275799      -48.5593796    
   4.96001863      -20.9141541      -48.6574783    
   4.97001886      -21.4017105      -48.7555771    
   4.98001909      -21.8902473      -48.8536758    
   4.99001932      -22.3797646      -48.9517746    
